,sentence,label
452,自己已经去过好几次了，不过带老爸老妈来还是第一次。\n上来就很熟练地点了香辣蟹、豆豉油麦菜、瓦块鱼，和酒三年一瓶，王老吉一罐。\n香辣蟹：\n味道很赞，特别是里面的年糕和笋丁，味道鲜得眉毛掉下来，年糕外面脆脆的，一口咬下去很Q很肉。笋丁里面都是螃蟹的鲜味。微辣，让人忍不住一口接着一口。超级超级赞！\n豆豉油麦菜：\n这道素菜是每去必点的，豆豉很香很鲜，再混合着油麦菜的清香爽口，老妈用这个拌饭吃的时候连声说香。\n瓦块鱼：\n不用说，这道是招牌菜，味道好像比以前改良过了，鱼肉很嫩，没有泥腥气，上面撒上了芹菜。老爸因为这道菜，喝完了一瓶和酒。\n吃完之后买单一共132元，老爸老妈说太划算了~~俩人这顿吃的相当心满意足啊，我这个做女儿的当然开心啦O(∩_∩)O,1
453,吃了满身汗才给开空调。上菜速度还行，可是两份意大利面做得都很干，汤汁很少，嚼起来费劲。不过饭菜的量都挺大，和老公两个人花了140^_^,1
454,一直很喜欢吃蟹 10月又是吃蟹的好时节，没错过这次团购。可中间一直预约不到座位，从上周就开始约，周末一直说团购满了，然后就不了了之了，约满了不能顺延吗？电话那头说不可以，只能提前2天预约，没搞错吧？我没看错的话团购说明写的是 至少提前2天，没说一定要2天啊，只能说他们家服务生文字理解能力有点问题了。原本是生日宴 后来只能临时改地方了，最后选的工作日和父母一起去吃晚饭，吃饭时间人还是很多，事先也是预约电话再三确认过的，可进去后又说我约的是中午，一下子火冒三丈，这里服务生也太欠缺培训了吧，生意好也不带这样的！还好，没有等位，直接有位，坐的靠沙发的座位！座位是没等，可上菜速度实在太慢，都要饿昏过去了，等了半小时有的。。中间一度的催 催了3、4次。终于上菜了，要上来是一下子上来的，一下子来不及吃了。\n来评点下团购主要的菜式吧 按照点评介绍的一一评价下\n原味香辣蟹（约2斤，含锅底费，价值176元）\n这个是他们家的招牌，原本团购都不超100的，这个超过了，就是因为这个蟹的缘故吧。\n2斤不知道有没有，不过上菜前服务生有拎着生的蟹来给我们看过，说2斤有6只，可后来上来后，我们看了下就只有5只壳，这个也就不管了，口味还是可以的，川菜偏辣，所以这个我们选的微辣。\n配菜有 年糕条、莴笋、竹笋、大蒜头等 蟹很入味，切地一块块小的，啃起来方便，一咬这蟹就知道肯定是事先油炸过的，壳很脆的。里面年糕很好吃，最后没吃完，打包了。 觉得汤料回家下面条吃 绝对鲜美的。 \n重庆酸菜鱼（1份，价值38元）\n量很大，原本以为只有汤上面飘了一层鱼，没想到下面也有厚厚一层鱼片，鱼很肥美，很新鲜，没有鱼腥味，酸菜细细品位也有点辣的，汤拌饭很鲜美，很下饭。\n干锅手撕包菜（1份，价值26元）\n这个菜炒得很油，下面还有火焖烤着，味道还不错。\n山椒凤爪（1份，价值18元）\n第一个上的冷菜，辣到不行啊，连配菜胡萝卜都是辣的。\n清炒时蔬（1份，价值18元）\n青菜，很干净 都是菜心 色面很好看，吃了辣的蟹 再吃这个很爽口\n酱黄瓜（1份，价值12元）\n连黄瓜都是辣的，老妈说是辣油浸泡过的，我还呛到了，没有妈妈自己拌的好吃啊 太辣我也吃不惯。\n酸梅汁（1扎，价值18元）\n套餐里的饮料一般都不够喝的，不过也没加，有茶送，就喝茶了。\n米饭（4碗，价值8元）\n菜量大，最后米饭就叫了2碗，分着吃，饭很硬 也没有家里自己烧的好，选的米不够好吧。\n另加一瓶三得利啤酒 10块，爸爸喝，我开车不能喝，还有停车费20 总计168  吃了那么多蟹还打包了，对了 还有打包盒1块钱。\n总体评价，这次团购还是成功的，以后和朋友应该还回去吃的。\n建议，是希望服务态度有待加强，厨房应该多请几个帮工，上菜速度实在太慢。,0
455,走进店里，外国人比较多。看到墙上有个很大奖牌，法语翻译过来就是最佳鸡肉料理，不知道谁颁给它的。\n楼梯又窄又陡，全然一副老上海亭子间的气派。包房1500起，小贵，适合商务宴请什么的。\n印象比较深的是蜜汁火方、蟹粉盅、红烧肉、明虾辣子鸡这4个菜。其他的酱牛肉、糖醋小排、虾仁豆腐个人觉得一般，味道没什么大错，用量也很讲究，但要说比外面的好吃在哪里，其实没太大差别。\n蜜汁火方没有另外配蜜汁，是铺在盘底的，火腿很鲜很香，一点点蜜汁中和了咸味还吊鲜。老外很喜欢这种中国特色的东西，吃法又有点像他们的三明治，口感呢又脆又有嚼劲。\n蟹粉盅之所以印象深是因为100块的价格，味道稍微有些腥，拆蟹的师傅留了不少蟹壳在里面，所以吃的时候不太爽。\n红烧肉是当家招牌菜，放在一个坛子里上来的。久闻其名，坛子上来的时候发觉和上周去吃的唐岛海鲜大酒店装盘是一样的。。。尝了一下确实是老上海的口味，浓油赤酱颜色很深，肉皮粘牙肥肉酥化，好吃归好吃，但总觉得还是比圆苑欠了份功力。其实要是肉下面铺点百叶结或者虎皮蛋什么的，吸了汁水会更好吃的。\n明虾辣子鸡，上来一盆通红的，看着很辣，其实不已。鸡炸得很酥脆，连翅膀的骨头都很酥，很入味。明虾开背处理得很干净，吃起来也很方便。应该是热油淋的吧？虾一点也不老，很Q很弹。这道很喜欢。\n总的来说这边服务很好，设施么就是复古老上海风情，也很方便找，价格小贵。,1
456,对于一个小摊来说已经不错了啦 东西放在一个保温桶里面 保温桶总是亮亮的 看上去就干净 如果想要糖多些 或者木梨要厚一些 老板娘都会满足的 貌似现在要2.3一杯 有时没零碎的就给2块钱也没关系 他们的绵白糖里面有桂花噢 吃的时候香香的呀~ 至于前面有人说是馊的？ 我想应该不会哦 这里我从小吃到大的 好多好多年了呢 从没发现质量问题,1
457,同事们一起聚聚，\n店里生意一般，\n点了干锅牛蛙、水煮黑鱼、石烹牛肉、蚝油生菜，\n牛蛙味道很特别，\n只是有些牛蛙没有烧熟！\n但是水煮黑鱼绝对大跌眼镜，\n迟到一半竟然吃到一张纸头，\n石烹牛肉的味道有点像里脊肉，\n麻辣牛肉也是一般，\n牛肉是老得来。\n随便吃吃，\n服务员的态度很差!\n而且明明携程卡可以打折的，但是他们硬是不给打折，\n绝对恶劣，硬是要给满100送30元的券，\n这家店好去S了！！！\n如果去那家店的Jms要当心了！,0
458,过年前来了一次户部巷，毫无准备，也完全没有搜过武汉的美食，跟着朋友吃呗，热干面豆皮豆花糍粑面窝扫了一圈之后，进了这家吃汤包~\n两家汤包对门开，今楚对面就是四季美，话说四季美我也很想吃吃看。今楚这个名字还挺有湖北味儿，嘿嘿~\n我有多久没吃汤包了？自从离了魔都，想吃次汤包有多难！.....过去的半年貌似一次都没吃过，一阵心酸\n来武汉竟然还能吃次汤包，我满足了~！\n回来点评的时候，才发现“招牌”是西红柿汤包，哇哇，真的很好奇，西红柿汤包会是什么味道，因为没做功课么，跟着大伙儿吃了一笼鲜肉汤包\n4个人吃一笼，一笼10只，差不多，每人吃个两三只，刚好维持在一个意犹未尽的点上，不会腻~\n第一只我肯定不沾醋，吃原味，第二只会蘸醋尝尝~\n热腾腾的端上来，凉了一会儿，入口温度刚刚好，因为汤包不大，小小的一个，我一口一个进去了.....汤汁已经降了温，温温的，不会被烫到\n这样的吃法，略显贪婪，但是啊，不会损失一滴汤汁~~~ 当汤汁充盈整个口腔的时候，曾经的记忆又开始翻腾，这种温暖熟悉的味觉，让我有种时空交错的感觉....看外面飘雪，看镜片被热气蒙上一层雾，鲜美多汁的汤包，湿润的空气，是啊，我回来南方了....一阵武汉话#￥%……哦我这是在武汉而已。\n大概过年，其实每家店生意都一般般，我们吃的时候就我们几个，爽伐\n毕竟已经过去半个月了，如今再让我回忆它家汤包的皮是厚是薄，汤汁是多是少，恐怕有点难度~\n但是汤包，没错，是汤包~有汤汁~ 关键我一口一个囫囵吞汤包.....味道还行的啦，宏观感受还是在的~,0
459,价格不算特别便宜，但他们家到处发了N多的优惠卷，包括超市里放了很好，家里信箱里也有，所以拿着去，随便坐坐，两个人点一份，聊个天还是相当不错的。,1
460,路过买过1次\n锅贴不是刚出炉的\n所以不好吃\n不过我估计刚出炉的也不会很好吃，因为皮太厚而且粘牙，馅料也非我喜欢的口味\n不会再去的,0
461,收费制度极其不合理，处处显示出占小便宜的心态。每场收费40元，但是充卡却要350，卡里剩下来的零头钱如果不够一场，必须买他们的水，体育用品花完，却不能用现金补满跟40之间的差价。,0
462,早就收藏这家店了，无奈找不到同学一起来，于是就之好自己来了。。。\n话说我也不是真的热爱日料，但就是喜欢鳗鱼饭啊！！！所以挑了个中午跑来吃！\n很好吃，米饭很松软很饱满，鳗鱼嘛可能是期望太高，总之没想像的那么惊艳，所以觉得有点不配这98的价钱。。。但环境和服务绝堆没的说！,1
463,看了点评特意开车找过去的，环境还行，城市人偶尔去一次当放松不错，真正细品起来就很一般了。由于我们去的时候快过春节了，点什么没什么，服务员基本用喊的，等个菜起码半小时，最后只就记得吃冷风了。,0
464,以前吃过好多回，重装修好第一次，宝宝周岁图方便就挑了小区边上这家，一看菜单有点为难，好吃的海鲜都贵的要死，一般的家常菜也不便宜。重新装潢以后估计这里是要专门供那些公款吃喝的人消费了，4个人点了一共9个菜，还没怎么点海鲜用了680，一锅羊肉老的要命，牛排还成，桂鱼没什么味道就番茄酱有味道，反正就是一般般的家常菜吃了这个价位。\n最后结帐，拿了以前的金卡，结果人家装修好了翻脸不认人了，再也不会来第二次了，档次放哪里又不挂钩，真正要吃海鲜的话人均200都不下来还不怎么好。,0
465,上礼拜五去了，四大1小孩再加1个BB，点了5个菜，2个主食，一共200多蚊，食物的味道及就餐环境还是很对得起这个价钱，相比潮宴食府和金华安来说算便宜的了。肥鸽风味独特，所谓肥鸽，其实只是体形比一般鸽子大，一点也不肥，特价的炒花甲味道好极了，葱香乌鱼做法跟越菜系的柠檬鱼很像，味道也差不多，很值得一试。这次没试到潮州卤水、普宁炸豆腐、金不换炒薄壳（海瓜子），下次去一定要试试。主食方面，芋泥包真的很好吃，但是反沙芋头和地瓜就做得不好，芋头不粉，而且糖太多又不均匀。,1
466,昨晚朋友包房好几桌，多数的菜是叫不上名字的，只是知道是些个什么料烧的，那个三纹鱼很新鲜，大龙虾烧熟了吃有点老，但是上面淋的蒜泥汁还不错，还有个牛排感觉不错，一个个切成小方块的西瓜放在盘子里一起上来的，其他的话，酸菜牛蛙不怎么样了，鱼头也一般，整个头上来的，不像其它饭店切成一半趴着上来的，呵呵，感觉生的一般，尝了一口，味道也是一般般，还有些什么也叫不上来了，没什么特殊感觉吧。自己不会特意跑去长江路上吃的。,1
